"Date","Time","Open","High","Low","Close","TotalVolume"
05/08/2019,19:01:00,26061,26064,26058,26064,24
05/08/2019,19:02:00,26064,26067,26054,26056,106
05/08/2019,19:03:00,26056,26059,26050,26050,74
05/08/2019,19:04:00,26050,26050,26043,26044,88
05/08/2019,19:05:00,26043,26050,26042,26043,54
05/08/2019,19:06:00,26045,26049,26041,26042,51
05/08/2019,19:07:00,26042,26046,26042,26044,62
05/08/2019,19:08:00,26045,26047,26035,26036,105
05/08/2019,19:09:00,26035,26039,26032,26032,71
05/08/2019,19:10:00,26033,26035,26031,26032,42
05/08/2019,19:11:00,26031,26031,26008,26012,263
05/08/2019,19:12:00,26009,26013,26007,26008,87
05/08/2019,19:13:00,26007,26012,26004,26009,94
05/08/2019,19:14:00,26007,26027,26007,26021,122
05/08/2019,19:15:00,26021,26028,26018,26023,121
05/08/2019,19:16:00,26020,26028,26017,26028,28
05/08/2019,19:17:00,26028,26031,26023,26026,44
05/08/2019,19:18:00,26025,26033,26025,26028,64
05/08/2019,19:19:00,26028,26029,26003,26008,85
05/08/2019,19:20:00,26008,26018,26007,26017,73
05/08/2019,19:21:00,26015,26020,26009,26010,47
05/08/2019,19:22:00,26010,26014,26009,26014,41
05/08/2019,19:23:00,26014,26015,26009,26011,29
05/08/2019,19:24:00,26013,26015,26003,26004,78
05/08/2019,19:25:00,26004,26009,26001,26001,55
05/08/2019,19:26:00,26003,26011,26000,26011,95
05/08/2019,19:27:00,26011,26013,26008,26008,63
05/08/2019,19:28:00,26009,26012,26003,26004,61
05/08/2019,19:29:00,26007,26007,25991,25991,115
05/08/2019,19:30:00,25993,25995,25978,25981,144
05/08/2019,19:31:00,25982,25993,25979,25993,178
05/08/2019,19:32:00,25995,26025,25995,26015,287
05/08/2019,19:33:00,26017,26021,25997,26010,217
05/08/2019,19:34:00,26012,26021,26007,26017,99
05/08/2019,19:35:00,26018,26024,26010,26024,98
05/08/2019,19:36:00,26023,26026,26015,26020,106
05/08/2019,19:37:00,26024,26024,26004,26012,196
05/08/2019,19:38:00,26012,26015,26004,26006,133
05/08/2019,19:39:00,26005,26018,25999,26009,126
05/08/2019,19:40:00,26009,26016,26008,26015,69
05/08/2019,19:41:00,26014,26014,25990,25996,146
05/08/2019,19:42:00,25995,25999,25989,25998,83
05/08/2019,19:43:00,25999,26012,25999,26005,146
05/08/2019,19:44:00,26002,26011,25997,25997,142
05/08/2019,19:45:00,25998,26006,25997,26003,94
05/08/2019,19:46:00,26005,26018,26004,26017,78
05/08/2019,19:47:00,26016,26019,26010,26017,55
05/08/2019,19:48:00,26015,26023,26014,26019,62
05/08/2019,19:49:00,26015,26019,26011,26018,99
05/08/2019,19:50:00,26018,26019,26014,26019,43
05/08/2019,19:51:00,26019,26022,26017,26020,59
05/08/2019,19:52:00,26021,26022,26016,26017,86
05/08/2019,19:53:00,26016,26018,26009,26010,26
05/08/2019,19:54:00,26009,26010,26003,26003,106
05/08/2019,19:55:00,26003,26025,26003,26024,113
05/08/2019,19:56:00,26021,26026,26019,26022,90
05/08/2019,19:57:00,26021,26035,26021,26035,110
05/08/2019,19:58:00,26035,26035,26029,26031,63
05/08/2019,19:59:00,26032,26036,26030,26031,48
05/08/2019,20:00:00,26032,26036,26025,26026,51
05/08/2019,20:01:00,26024,26034,26020,26023,85
05/08/2019,20:02:00,26023,26025,26015,26018,88
05/08/2019,20:03:00,26019,26021,26014,26019,68
05/08/2019,20:04:00,26019,26019,26013,26013,26
05/08/2019,20:05:00,26014,26023,26013,26020,44
05/08/2019,20:06:00,26020,26036,26019,26033,73
05/08/2019,20:07:00,26033,26038,26029,26035,73
05/08/2019,20:08:00,26036,26037,26029,26033,60
05/08/2019,20:09:00,26034,26034,26028,26028,23
05/08/2019,20:10:00,26028,26029,26024,26029,71
05/08/2019,20:11:00,26029,26037,26029,26034,50
05/08/2019,20:12:00,26034,26037,26032,26032,53
05/08/2019,20:13:00,26031,26034,26022,26024,70
05/08/2019,20:14:00,26025,26030,26016,26020,125
05/08/2019,20:15:00,26022,26026,26008,26009,133
05/08/2019,20:16:00,26007,26019,26006,26012,97
05/08/2019,20:17:00,26016,26021,26010,26011,65
05/08/2019,20:18:00,26011,26014,26008,26010,56
05/08/2019,20:19:00,26011,26016,25998,26004,117
05/08/2019,20:20:00,26005,26005,25998,25998,58
05/08/2019,20:21:00,25999,25999,25984,25989,141
05/08/2019,20:22:00,25990,25997,25990,25993,71
05/08/2019,20:23:00,25994,26004,25993,26001,73
05/08/2019,20:24:00,26001,26002,25988,25992,56
05/08/2019,20:25:00,25988,26015,25987,25995,263
05/08/2019,20:26:00,25998,26001,25985,25989,120
05/08/2019,20:27:00,25989,25995,25989,25991,50
05/08/2019,20:28:00,25991,25993,25988,25990,44
05/08/2019,20:29:00,25988,25993,25987,25990,22
05/08/2019,20:30:00,25989,26004,25989,26004,106
05/08/2019,20:31:00,26005,26007,25986,25988,95
05/08/2019,20:32:00,25989,25995,25989,25991,49
05/08/2019,20:33:00,25992,26001,25991,25999,29
05/08/2019,20:34:00,25996,25996,25985,25991,58
05/08/2019,20:35:00,25991,25997,25989,25996,45
