"Date","Time","Open","High","Low","Close","TotalVolume"
18/10/2021,10:19:00,25121,25121,25121,25121,1
18/10/2021,10:20:00,25118,25118,25118,25118,2
18/10/2021,10:21:00,25114,25114,25107,25107,5
18/10/2021,10:22:00,25088,25088,25087,25087,2
18/10/2021,10:23:00,25083,25086,25079,25086,9
18/10/2021,10:24:00,25083,25083,25081,25081,12
18/10/2021,10:30:00,25115,25115,25115,25115,1
18/10/2021,10:31:00,25112,25112,25098,25098,4
18/10/2021,10:34:00,25095,25095,25095,25095,1
18/10/2021,10:35:00,25110,25110,25110,25110,2
18/10/2021,10:42:00,25138,25138,25138,25138,1
18/10/2021,10:46:00,25099,25099,25084,25084,5
18/10/2021,10:48:00,25089,25089,25089,25089,2
18/10/2021,10:50:00,25112,25112,25111,25111,5
18/10/2021,10:56:00,25145,25145,25145,25145,1
18/10/2021,10:58:00,25114,25114,25114,25114,7
18/10/2021,11:03:00,25105,25105,25105,25105,2
18/10/2021,11:05:00,25116,25116,25116,25116,1
18/10/2021,11:10:00,25130,25130,25130,25130,1
18/10/2021,11:11:00,25132,25132,25132,25132,3
18/10/2021,11:17:00,25112,25112,25112,25112,4
18/10/2021,11:22:00,25158,25158,25156,25156,2
18/10/2021,11:24:00,25138,25138,25138,25138,3
18/10/2021,11:28:00,25136,25142,25136,25140,55
18/10/2021,11:29:00,25139,25139,25139,25139,20
18/10/2021,11:30:00,25142,25142,25142,25142,1
18/10/2021,11:34:00,25165,25165,25165,25165,1
18/10/2021,11:35:00,25165,25165,25165,25165,1
18/10/2021,11:37:00,25165,25165,25165,25165,1
18/10/2021,11:39:00,25172,25172,25169,25169,2
18/10/2021,11:43:00,25150,25152,25150,25152,2
18/10/2021,11:44:00,25152,25152,25152,25152,1
18/10/2021,11:50:00,25176,25176,25176,25176,2
18/10/2021,11:51:00,25170,25174,25170,25174,3
18/10/2021,11:53:00,25172,25174,25172,25174,4
18/10/2021,11:54:00,25174,25174,25174,25174,10
18/10/2021,11:55:00,25171,25171,25171,25171,1
18/10/2021,11:56:00,25173,25173,25165,25169,5
18/10/2021,12:00:00,25174,25174,25169,25169,5
18/10/2021,13:01:00,25178,25182,25178,25182,3
18/10/2021,13:04:00,25175,25175,25175,25175,1
18/10/2021,13:05:00,25169,25169,25168,25168,4
18/10/2021,13:08:00,25150,25150,25150,25150,1
18/10/2021,13:11:00,25138,25138,25128,25128,158
18/10/2021,13:12:00,25125,25125,25125,25125,2
18/10/2021,13:16:00,25122,25127,25122,25127,4
18/10/2021,13:19:00,25130,25130,25130,25130,100
18/10/2021,13:25:00,25126,25126,25126,25126,3
18/10/2021,13:26:00,25113,25113,25113,25113,1
18/10/2021,13:32:00,25100,25100,25092,25092,6
18/10/2021,13:33:00,25107,25107,25107,25107,1
18/10/2021,13:39:00,25110,25110,25107,25107,2
18/10/2021,13:42:00,25110,25110,25110,25110,1
18/10/2021,13:55:00,25089,25089,25088,25088,2
18/10/2021,13:59:00,25081,25081,25078,25078,13
18/10/2021,14:08:00,25075,25078,25075,25078,2
18/10/2021,14:10:00,25073,25073,25073,25073,6
18/10/2021,14:11:00,25075,25075,25071,25071,2
18/10/2021,14:13:00,25052,25053,25050,25053,6
18/10/2021,14:15:00,25071,25073,25071,25073,6
18/10/2021,14:20:00,25094,25094,25094,25094,1
18/10/2021,14:21:00,25095,25103,25095,25103,7
18/10/2021,14:23:00,25103,25103,25103,25103,3
18/10/2021,14:24:00,25109,25114,25109,25114,27
18/10/2021,14:25:00,25119,25119,25119,25119,24
18/10/2021,14:26:00,25118,25118,25118,25118,22
18/10/2021,14:27:00,25115,25115,25115,25115,4
18/10/2021,14:30:00,25119,25119,25119,25119,1
18/10/2021,14:31:00,25120,25120,25120,25120,3
18/10/2021,14:33:00,25133,25133,25133,25133,1
18/10/2021,14:40:00,25148,25153,25148,25153,2
18/10/2021,14:43:00,25147,25147,25147,25147,1
18/10/2021,14:47:00,25135,25135,25133,25133,3
18/10/2021,14:48:00,25134,25134,25134,25134,2
18/10/2021,14:54:00,25152,25152,25152,25152,1
18/10/2021,14:56:00,25160,25160,25160,25160,15
18/10/2021,14:58:00,25158,25158,25158,25158,1
18/10/2021,15:00:00,25148,25148,25146,25146,8
18/10/2021,15:06:00,25153,25153,25153,25153,1
18/10/2021,15:07:00,25154,25154,25152,25153,5
18/10/2021,15:08:00,25153,25153,25153,25153,1
18/10/2021,15:10:00,25147,25147,25147,25147,1
18/10/2021,15:12:00,25162,25162,25162,25162,8
18/10/2021,15:13:00,25162,25162,25162,25162,44
18/10/2021,15:16:00,25173,25173,25173,25173,1
18/10/2021,15:17:00,25164,25164,25164,25164,10
18/10/2021,15:18:00,25166,25171,25162,25162,75
18/10/2021,15:19:00,25160,25160,25160,25160,1
18/10/2021,15:22:00,25140,25140,25140,25140,5
18/10/2021,15:24:00,25133,25133,25133,25133,1
18/10/2021,15:28:00,25139,25140,25139,25140,5
18/10/2021,15:33:00,25160,25160,25157,25158,5
18/10/2021,15:34:00,25187,25188,25187,25188,2
18/10/2021,15:36:00,25195,25195,25195,25195,3
18/10/2021,15:37:00,25200,25200,25200,25200,2
18/10/2021,15:38:00,25190,25190,25190,25190,1
18/10/2021,15:43:00,25198,25198,25198,25198,1
18/10/2021,15:46:00,25217,25217,25217,25217,1
18/10/2021,15:48:00,25227,25227,25227,25227,5
18/10/2021,15:49:00,25232,25232,25232,25232,2
18/10/2021,15:51:00,25240,25252,25240,25252,6
18/10/2021,15:52:00,25247,25247,25245,25245,5
18/10/2021,15:54:00,25258,25258,25258,25258,1
18/10/2021,15:55:00,25270,25271,25264,25271,4
18/10/2021,15:58:00,25290,25291,25288,25291,5
18/10/2021,15:59:00,25298,25298,25290,25290,2
18/10/2021,16:00:00,25292,25292,25292,25292,1
18/10/2021,16:01:00,25320,25320,25320,25320,1
18/10/2021,16:03:00,25352,25352,25352,25352,1
18/10/2021,16:05:00,25359,25359,25359,25359,1
18/10/2021,16:08:00,25360,25360,25360,25360,1
18/10/2021,16:10:00,25386,25386,25386,25386,1
18/10/2021,16:11:00,25381,25406,25381,25406,7
18/10/2021,16:12:00,25426,25426,25426,25426,2
18/10/2021,16:15:00,25399,25399,25399,25399,1
18/10/2021,16:16:00,25400,25400,25400,25400,2
18/10/2021,16:19:00,25397,25397,25393,25393,65
18/10/2021,16:27:00,25399,25399,25399,25399,2
18/10/2021,16:29:00,25405,25405,25405,25405,1
18/10/2021,17:18:00,25390,25390,25390,25390,1
18/10/2021,17:52:00,25393,25395,25393,25395,20
18/10/2021,17:53:00,25393,25393,25393,25393,20
18/10/2021,17:54:00,25393,25393,25393,25393,4
18/10/2021,17:56:00,25396,25396,25396,25396,16
18/10/2021,17:57:00,25397,25399,25397,25399,20
18/10/2021,17:59:00,25393,25397,25393,25397,19
18/10/2021,18:00:00,25397,25397,25397,25397,1
18/10/2021,18:01:00,25397,25397,25397,25397,20
18/10/2021,18:02:00,25396,25396,25396,25396,20
18/10/2021,18:04:00,25399,25399,25399,25399,6
18/10/2021,18:05:00,25399,25399,25399,25399,14
18/10/2021,18:07:00,25399,25399,25399,25399,12
18/10/2021,18:08:00,25396,25396,25396,25396,10
18/10/2021,18:14:00,25388,25388,25388,25388,1
18/10/2021,18:44:00,25400,25400,25400,25400,1
18/10/2021,19:02:00,25398,25398,25398,25398,1
18/10/2021,20:56:00,25350,25350,25350,25350,1
18/10/2021,21:30:00,25390,25390,25390,25390,1
18/10/2021,21:34:00,25400,25400,25400,25400,1
18/10/2021,21:43:00,25437,25437,25437,25437,1
18/10/2021,22:06:00,25460,25460,25460,25460,1
18/10/2021,22:13:00,25489,25489,25489,25489,1
18/10/2021,22:21:00,25471,25471,25471,25471,1
18/10/2021,22:43:00,25486,25486,25486,25486,1
18/10/2021,22:50:00,25496,25508,25496,25508,3
18/10/2021,22:52:00,25508,25508,25508,25508,1
18/10/2021,23:24:00,25500,25500,25500,25500,1
18/10/2021,23:41:00,25510,25510,25510,25510,1
18/10/2021,23:56:00,25529,25529,25529,25529,1
19/10/2021,01:04:00,25518,25518,25518,25518,1
19/10/2021,01:05:00,25513,25513,25513,25513,1
19/10/2021,01:09:00,25506,25506,25506,25506,1
19/10/2021,01:18:00,25525,25525,25525,25525,3
19/10/2021,02:34:00,25500,25500,25500,25500,1
19/10/2021,02:56:00,25505,25505,25505,25505,1
19/10/2021,09:16:00,25496,25496,25476,25479,3
19/10/2021,09:17:00,25480,25480,25439,25439,5
19/10/2021,09:18:00,25450,25450,25436,25436,9
19/10/2021,09:20:00,25441,25441,25441,25441,1
19/10/2021,09:21:00,25433,25433,25433,25433,2
19/10/2021,09:22:00,25427,25437,25427,25437,11
19/10/2021,09:23:00,25462,25476,25462,25476,2
19/10/2021,09:24:00,25480,25480,25464,25464,5
19/10/2021,09:27:00,25465,25469,25465,25469,2
19/10/2021,09:28:00,25472,25478,25472,25478,420
19/10/2021,09:29:00,25492,25492,25491,25491,2
19/10/2021,09:31:00,25491,25494,25446,25492,20
19/10/2021,09:32:00,25496,25496,25464,25464,13
19/10/2021,09:33:00,25448,25467,25445,25451,12
19/10/2021,09:34:00,25430,25440,25430,25440,30
19/10/2021,09:35:00,25430,25436,25413,25413,10
19/10/2021,09:36:00,25462,25467,25455,25455,25
19/10/2021,09:37:00,25438,25438,25413,25420,5
19/10/2021,09:38:00,25420,25422,25420,25421,6
19/10/2021,09:39:00,25450,25450,25422,25423,17
19/10/2021,09:40:00,25416,25417,25416,25417,9
19/10/2021,09:41:00,25440,25447,25424,25424,19
19/10/2021,09:43:00,25445,25450,25445,25450,10
19/10/2021,09:44:00,25434,25434,25434,25434,1
19/10/2021,09:46:00,25482,25482,25482,25482,3
19/10/2021,09:47:00,25510,25517,25496,25517,19
19/10/2021,09:48:00,25510,25563,25510,25563,6
19/10/2021,09:50:00,25558,25560,25552,25552,8
19/10/2021,09:51:00,25560,25563,25556,25563,6
19/10/2021,09:52:00,25553,25572,25553,25572,11
19/10/2021,09:53:00,25577,25588,25577,25588,3
19/10/2021,09:54:00,25600,25600,25600,25600,2
19/10/2021,09:55:00,25650,25650,25649,25649,3
19/10/2021,09:56:00,25660,25691,25660,25683,11
19/10/2021,09:57:00,25664,25665,25664,25665,3
19/10/2021,09:58:00,25671,25671,25653,25653,13
19/10/2021,09:59:00,25647,25656,25646,25656,7
19/10/2021,10:00:00,25638,25638,25638,25638,3
19/10/2021,10:01:00,25643,25654,25643,25654,6
19/10/2021,10:02:00,25635,25635,25635,25635,7
19/10/2021,10:03:00,25648,25659,25648,25659,4
19/10/2021,10:04:00,25641,25644,25641,25644,5
19/10/2021,10:06:00,25654,25654,25642,25654,16
19/10/2021,10:07:00,25635,25635,25635,25635,4
19/10/2021,10:08:00,25650,25650,25650,25650,1
19/10/2021,10:10:00,25656,25656,25656,25656,2
19/10/2021,10:12:00,25636,25636,25636,25636,3
19/10/2021,10:14:00,25660,25666,25660,25666,3
19/10/2021,10:15:00,25663,25663,25663,25663,314
19/10/2021,10:16:00,25688,25692,25688,25692,6
19/10/2021,10:17:00,25700,25700,25685,25686,12
19/10/2021,10:19:00,25681,25681,25681,25681,1
19/10/2021,10:20:00,25688,25688,25688,25688,1
19/10/2021,10:21:00,25680,25680,25680,25680,1
19/10/2021,10:22:00,25708,25708,25708,25708,1
19/10/2021,10:23:00,25702,25702,25692,25692,190
19/10/2021,10:24:00,25703,25703,25696,25696,2
19/10/2021,10:25:00,25705,25715,25705,25715,3
19/10/2021,10:30:00,25730,25737,25730,25737,2
19/10/2021,10:31:00,25750,25750,25750,25750,3
19/10/2021,10:34:00,25743,25745,25743,25745,5
19/10/2021,10:35:00,25749,25749,25737,25738,6
19/10/2021,10:37:00,25730,25730,25730,25730,5
19/10/2021,10:38:00,25723,25723,25723,25723,2
19/10/2021,10:39:00,25727,25727,25714,25727,12
19/10/2021,10:40:00,25719,25720,25708,25708,11
19/10/2021,10:41:00,25710,25719,25710,25710,20
19/10/2021,10:42:00,25710,25712,25710,25712,12
19/10/2021,10:43:00,25710,25715,25710,25715,10
19/10/2021,10:46:00,25706,25706,25706,25706,1
19/10/2021,10:50:00,25714,25714,25714,25714,1
19/10/2021,10:53:00,25719,25719,25719,25719,1
19/10/2021,10:55:00,25715,25715,25715,25715,1
19/10/2021,10:56:00,25709,25714,25709,25714,10
19/10/2021,10:57:00,25696,25696,25691,25691,3
19/10/2021,11:04:00,25728,25728,25728,25728,1
19/10/2021,11:06:00,25734,25736,25734,25736,2
19/10/2021,11:07:00,25745,25745,25745,25745,1
19/10/2021,11:08:00,25750,25750,25750,25750,1
19/10/2021,11:09:00,25743,25743,25743,25743,2
19/10/2021,11:20:00,25721,25721,25721,25721,1
19/10/2021,11:21:00,25716,25716,25716,25716,1
19/10/2021,11:25:00,25707,25707,25707,25707,1
19/10/2021,11:31:00,25701,25701,25701,25701,4
19/10/2021,11:32:00,25698,25698,25698,25698,1
19/10/2021,11:36:00,25700,25700,25698,25698,20
19/10/2021,11:37:00,25701,25702,25701,25702,3
19/10/2021,11:38:00,25698,25698,25695,25695,33
19/10/2021,11:46:00,25676,25676,25676,25676,1
19/10/2021,11:51:00,25665,25665,25665,25665,1
19/10/2021,11:52:00,25631,25631,25631,25631,1
19/10/2021,12:00:00,25658,25658,25658,25658,1
19/10/2021,13:01:00,25658,25658,25658,25658,1
19/10/2021,13:02:00,25664,25665,25664,25665,3
19/10/2021,13:03:00,25665,25665,25662,25662,2
19/10/2021,13:04:00,25662,25662,25662,25662,1
19/10/2021,13:14:00,25661,25661,25661,25661,3
19/10/2021,13:18:00,25685,25685,25685,25685,1
19/10/2021,13:19:00,25681,25681,25681,25681,22
19/10/2021,13:28:00,25651,25651,25651,25651,1
19/10/2021,13:33:00,25683,25683,25683,25683,8
19/10/2021,13:42:00,25665,25665,25665,25665,1
19/10/2021,13:48:00,25651,25651,25651,25651,2
19/10/2021,13:56:00,25640,25640,25640,25640,2
19/10/2021,14:00:00,25662,25662,25662,25662,2
19/10/2021,14:07:00,25689,25689,25689,25689,1
19/10/2021,14:12:00,25690,25690,25690,25690,1
19/10/2021,14:13:00,25695,25695,25695,25695,2
19/10/2021,14:14:00,25700,25700,25700,25700,10
19/10/2021,14:17:00,25715,25715,25715,25715,3
19/10/2021,14:18:00,25715,25715,25715,25715,1
19/10/2021,14:19:00,25728,25728,25728,25728,2
19/10/2021,14:21:00,25731,25731,25731,25731,1
19/10/2021,14:23:00,25728,25728,25728,25728,1
19/10/2021,14:24:00,25725,25725,25725,25725,1
19/10/2021,14:33:00,25735,25735,25735,25735,1
19/10/2021,14:34:00,25741,25741,25741,25741,1
19/10/2021,14:37:00,25729,25729,25729,25729,2
19/10/2021,14:40:00,25730,25730,25730,25730,1
19/10/2021,14:41:00,25721,25721,25721,25721,1
19/10/2021,14:42:00,25720,25720,25720,25720,4
19/10/2021,14:52:00,25726,25726,25726,25726,45
19/10/2021,14:56:00,25721,25721,25721,25721,20
19/10/2021,15:00:00,25720,25720,25717,25717,10
19/10/2021,15:01:00,25728,25728,25728,25728,3
19/10/2021,15:05:00,25742,25756,25742,25756,6
19/10/2021,15:06:00,25745,25748,25745,25748,20
19/10/2021,15:08:00,25727,25727,25723,25723,20
19/10/2021,15:10:00,25724,25724,25724,25724,20
19/10/2021,15:11:00,25708,25708,25708,25708,3
19/10/2021,15:12:00,25706,25706,25706,25706,2
19/10/2021,15:14:00,25714,25714,25714,25714,8
19/10/2021,15:20:00,25697,25697,25696,25696,4
19/10/2021,15:24:00,25695,25695,25695,25695,1
19/10/2021,15:37:00,25699,25699,25699,25699,30
19/10/2021,15:38:00,25700,25700,25700,25700,1
19/10/2021,15:39:00,25707,25707,25707,25707,1
19/10/2021,15:49:00,25710,25710,25710,25710,3
19/10/2021,15:59:00,25708,25708,25708,25708,1
19/10/2021,16:01:00,25717,25717,25717,25717,5
19/10/2021,16:05:00,25720,25720,25720,25720,1
19/10/2021,16:09:00,25740,25740,25739,25739,5
19/10/2021,16:10:00,25767,25772,25767,25768,5
19/10/2021,16:19:00,25756,25756,25756,25756,1
19/10/2021,16:23:00,25750,25755,25750,25755,5
19/10/2021,16:26:00,25760,25760,25753,25753,11
19/10/2021,16:27:00,25750,25750,25748,25748,2
19/10/2021,16:28:00,25750,25750,25750,25750,1
19/10/2021,16:29:00,25739,25739,25739,25739,1
19/10/2021,17:31:00,25756,25756,25754,25754,21
19/10/2021,17:44:00,25771,25771,25771,25771,1
19/10/2021,17:46:00,25780,25780,25780,25780,1
19/10/2021,17:49:00,25776,25776,25776,25776,3
19/10/2021,17:50:00,25776,25776,25776,25776,7
19/10/2021,17:53:00,25779,25780,25779,25780,10
19/10/2021,17:55:00,25775,25777,25774,25777,11
19/10/2021,17:56:00,25774,25775,25774,25775,10
19/10/2021,17:57:00,25775,25775,25775,25775,1
19/10/2021,18:01:00,25787,25787,25787,25787,1
19/10/2021,18:05:00,25779,25779,25779,25779,20
19/10/2021,18:14:00,25786,25786,25779,25779,20
19/10/2021,18:16:00,25784,25784,25779,25779,20
19/10/2021,18:18:00,25779,25779,25775,25775,40
19/10/2021,18:19:00,25775,25775,25775,25775,20
19/10/2021,18:20:00,25778,25778,25778,25778,2
19/10/2021,18:21:00,25770,25770,25770,25770,3
19/10/2021,18:22:00,25770,25770,25767,25767,18
19/10/2021,18:23:00,25767,25767,25767,25767,11
19/10/2021,18:27:00,25770,25770,25770,25770,10
19/10/2021,18:28:00,25779,25779,25774,25774,20
19/10/2021,18:46:00,25786,25786,25786,25786,1
19/10/2021,18:48:00,25792,25792,25792,25792,1
19/10/2021,18:54:00,25800,25800,25800,25800,1
19/10/2021,20:16:00,25770,25770,25770,25770,5
19/10/2021,20:21:00,25778,25778,25778,25778,5
19/10/2021,21:35:00,25752,25752,25752,25752,1
19/10/2021,21:39:00,25725,25725,25725,25725,1
19/10/2021,21:48:00,25765,25765,25765,25765,5
19/10/2021,21:52:00,25800,25800,25800,25800,1
19/10/2021,21:54:00,25810,25810,25810,25810,1
19/10/2021,22:05:00,25817,25817,25817,25817,1
19/10/2021,22:15:00,25830,25830,25830,25830,2
19/10/2021,22:18:00,25826,25826,25826,25826,1
19/10/2021,22:20:00,25837,25837,25836,25836,11
19/10/2021,22:23:00,25830,25830,25830,25830,1
19/10/2021,22:28:00,25850,25850,25850,25850,1
19/10/2021,22:30:00,25873,25873,25873,25873,1
19/10/2021,23:13:00,25878,25878,25878,25878,1
19/10/2021,23:14:00,25883,25883,25883,25883,3
19/10/2021,23:16:00,25883,25883,25883,25883,8
19/10/2021,23:18:00,25866,25866,25866,25866,1
19/10/2021,23:55:00,25891,25891,25891,25891,1
19/10/2021,23:59:00,25894,25894,25894,25894,1
20/10/2021,00:02:00,25899,25899,25899,25899,2
20/10/2021,00:13:00,25900,25900,25900,25900,1
20/10/2021,00:16:00,25919,25919,25919,25919,1
20/10/2021,00:18:00,25913,25913,25913,25913,2
20/10/2021,00:19:00,25909,25909,25909,25909,1
20/10/2021,00:22:00,25900,25900,25900,25900,2
20/10/2021,00:29:00,25893,25893,25893,25893,1
20/10/2021,02:16:00,25943,25943,25943,25943,6
20/10/2021,02:40:00,25923,25923,25923,25923,1
20/10/2021,02:46:00,25930,25930,25930,25930,1
20/10/2021,09:16:00,25922,25922,25895,25895,12
20/10/2021,09:17:00,25888,25895,25888,25895,12
20/10/2021,09:18:00,25901,25915,25901,25915,117
20/10/2021,09:19:00,25920,25920,25905,25916,12
20/10/2021,09:20:00,25927,25965,25927,25960,24
20/10/2021,09:21:00,25962,25973,25957,25973,8
20/10/2021,09:22:00,25982,25982,25972,25972,3
20/10/2021,09:23:00,25976,25976,25976,25976,1
20/10/2021,09:26:00,25981,25981,25980,25980,4
20/10/2021,09:29:00,25960,25960,25960,25960,2
20/10/2021,09:31:00,25963,26003,25963,25981,12
20/10/2021,09:32:00,26001,26039,26001,26027,15
20/10/2021,09:33:00,26050,26050,26021,26026,28
20/10/2021,09:34:00,26027,26044,26016,26016,51
20/10/2021,09:35:00,26022,26022,25991,25991,8
20/10/2021,09:36:00,25993,25993,25986,25986,4
20/10/2021,09:37:00,25952,25957,25934,25957,17
20/10/2021,09:38:00,25941,25951,25939,25951,6
20/10/2021,09:39:00,25974,25990,25974,25990,4
20/10/2021,09:40:00,26002,26002,25987,25987,9
20/10/2021,09:41:00,25938,25938,25908,25911,7
20/10/2021,09:42:00,25927,25927,25895,25911,21
20/10/2021,09:43:00,25911,25911,25911,25911,1
20/10/2021,09:44:00,25915,25915,25897,25897,4
20/10/2021,09:45:00,25905,25905,25905,25905,1
20/10/2021,09:46:00,25876,25883,25876,25883,2
20/10/2021,09:47:00,25854,25862,25854,25856,6
20/10/2021,09:48:00,25851,25862,25851,25862,11
20/10/2021,09:49:00,25870,25881,25869,25869,7
20/10/2021,09:50:00,25884,25884,25884,25884,1
20/10/2021,09:51:00,25896,25905,25896,25904,8
20/10/2021,09:52:00,25909,25916,25909,25916,3
20/10/2021,09:53:00,25907,25919,25907,25919,6
20/10/2021,09:55:00,25922,25922,25922,25922,2
20/10/2021,09:56:00,25918,25918,25918,25918,1
20/10/2021,09:57:00,25908,25913,25908,25913,5
20/10/2021,09:58:00,25908,25908,25908,25908,2
20/10/2021,10:00:00,25884,25897,25884,25897,2
20/10/2021,10:01:00,25908,25908,25908,25908,4
20/10/2021,10:03:00,25907,25907,25907,25907,1
20/10/2021,10:04:00,25914,25927,25913,25927,4
20/10/2021,10:05:00,25931,25931,25931,25931,1
20/10/2021,10:06:00,25911,25911,25911,25911,2
20/10/2021,10:07:00,25913,25913,25913,25913,90
20/10/2021,10:09:00,25888,25889,25888,25889,5
20/10/2021,10:10:00,25871,25871,25870,25870,4
20/10/2021,10:11:00,25860,25860,25860,25860,1
20/10/2021,10:12:00,25859,25859,25859,25859,1
20/10/2021,10:15:00,25855,25855,25855,25855,1
20/10/2021,10:16:00,25838,25846,25832,25841,8
20/10/2021,10:18:00,25858,25858,25856,25856,6
20/10/2021,10:19:00,25853,25853,25853,25853,1
20/10/2021,10:20:00,25870,25870,25870,25870,1
20/10/2021,10:21:00,25882,25898,25882,25897,6
20/10/2021,10:22:00,25896,25896,25896,25896,20
20/10/2021,10:25:00,25897,25897,25897,25897,5
20/10/2021,10:28:00,25906,25906,25906,25906,1
20/10/2021,10:29:00,25918,25938,25916,25938,4
20/10/2021,10:30:00,25954,25954,25954,25954,2
20/10/2021,10:31:00,25946,25951,25946,25951,4
20/10/2021,10:32:00,25955,25955,25955,25955,5
20/10/2021,10:35:00,25950,25950,25950,25950,1
20/10/2021,10:42:00,25944,25944,25944,25944,1
20/10/2021,10:44:00,25981,25988,25981,25988,2
20/10/2021,10:45:00,25985,25985,25971,25971,7
20/10/2021,10:46:00,25979,25979,25979,25979,1
20/10/2021,10:48:00,26009,26009,26000,26000,3
20/10/2021,10:49:00,26000,26000,26000,26000,5
20/10/2021,10:50:00,26003,26013,26002,26002,24
20/10/2021,10:51:00,26003,26011,25998,25999,28
20/10/2021,10:52:00,26001,26007,25999,26005,30
20/10/2021,10:53:00,26007,26014,25991,25991,32
20/10/2021,10:54:00,25990,26002,25981,26000,24
20/10/2021,10:55:00,26001,26013,26001,26010,29
20/10/2021,10:56:00,26016,26018,26011,26017,33
20/10/2021,10:57:00,26025,26025,26010,26018,32
20/10/2021,10:58:00,26020,26026,26018,26018,33
20/10/2021,10:59:00,26018,26026,26016,26021,31
20/10/2021,11:00:00,26016,26021,26016,26016,26
20/10/2021,11:01:00,26020,26030,26019,26029,25
20/10/2021,11:02:00,26031,26032,26008,26008,30
20/10/2021,11:03:00,26013,26018,26011,26017,31
20/10/2021,11:04:00,26016,26016,26003,26009,27
20/10/2021,11:05:00,26010,26017,26005,26013,31
20/10/2021,11:06:00,26013,26031,26013,26026,37
20/10/2021,11:07:00,26026,26037,26026,26031,35
20/10/2021,11:08:00,26031,26033,26028,26028,27
20/10/2021,11:09:00,26029,26038,26026,26034,29
20/10/2021,11:10:00,26033,26037,26031,26031,30
20/10/2021,11:11:00,26038,26043,26034,26039,30
20/10/2021,11:12:00,26036,26085,26027,26074,49
20/10/2021,11:13:00,26083,26083,26064,26066,26
20/10/2021,11:14:00,26069,26069,26056,26064,29
20/10/2021,11:15:00,26068,26078,26064,26073,32
20/10/2021,11:16:00,26084,26096,26074,26089,32
20/10/2021,11:17:00,26089,26101,26089,26097,30
20/10/2021,11:18:00,26100,26103,26091,26091,32
20/10/2021,11:19:00,26094,26094,26088,26092,21
20/10/2021,11:20:00,26100,26102,26093,26099,45
20/10/2021,11:21:00,26105,26126,26105,26126,37
20/10/2021,11:22:00,26135,26135,26118,26131,23
20/10/2021,11:23:00,26140,26145,26137,26144,31
20/10/2021,11:24:00,26147,26154,26145,26148,29
20/10/2021,11:25:00,26154,26154,26143,26143,29
20/10/2021,11:26:00,26146,26147,26125,26132,42
20/10/2021,11:27:00,26130,26136,26125,26130,28
20/10/2021,11:28:00,26138,26141,26130,26137,22
20/10/2021,11:29:00,26138,26143,26135,26139,39
